City;StateProvinceID;CountryRegionCode;Name
Chula Vista;9;US;United States
Kirkland;79;US;United States
Milsons Point;50;AU;Australia
Bendigo;77;AU;Australia
Sunbury;77;AU;Australia
Berkeley;9;US;United States
Walla Walla;79;US;United States
Bremerton;79;US;United States
San Carlos;9;US;United States
Burlingame;9;US;United States
Vancouver;7;CA;Canada
Cliffside;7;CA;Canada
Hawthorne;64;AU;Australia
Oregon City;58;US;United States
Chula Vista;9;US;United States
Bremerton;79;US;United States
La Jolla;9;US;United States
San Carlos;9;US;United States
Warrington;14;GB;United Kingdom
North Sydney;50;AU;Australia
Santa Monica;9;US;United States
Lancaster;14;GB;United Kingdom
Portland;58;US;United States
Gateshead;14;GB;United Kingdom
Lebanon;58;US;United States
Peterborough;14;GB;United Kingdom
Beaverton;58;US;United States
Townsville;64;AU;Australia
Redmond;79;US;United States
Springwood;50;AU;Australia
Cranbourne;77;AU;Australia
Issaquah;79;US;United States
Bellingham;79;US;United States
Gateshead;14;GB;United Kingdom
Colma;9;US;United States
Duvall;79;US;United States
Lakewood;9;US;United States
Lincoln Acres;9;US;United States
Hawthorne;64;AU;Australia
Gold Coast;64;AU;Australia
Kirkland;79;US;United States
Redmond;79;US;United States
N. Vancouver;7;CA;Canada
Mill Valley;9;US;United States
Seaford;77;AU;Australia
Burien;79;US;United States
Chula Vista;9;US;United States
Geelong;77;AU;Australia
San Gabriel;9;US;United States
Billericay;14;GB;United Kingdom
Port Macquarie;50;AU;Australia
Lebanon;58;US;United States
Oakland;9;US;United States
Royal Oak;7;CA;Canada
Wollongong;50;AU;Australia
Lane Cove;50;AU;Australia
Spring Valley;9;US;United States
Beaverton;58;US;United States
Hobart;71;AU;Australia
Oakland;9;US;United States
St. Leonards;50;AU;Australia
Renton;79;US;United States
Oakland;9;US;United States
Kirkland;79;US;United States
Seaford;77;AU;Australia
Concord;9;US;United States
Roncq;145;FR;France
Burbank;9;US;United States
Port Macquarie;50;AU;Australia
Bellflower;9;US;United States
Cliffside;7;CA;Canada
Santa Cruz;9;US;United States
Port Macquarie;50;AU;Australia
Seattle;79;US;United States
Cliffside;7;CA;Canada
Hawthorne;64;AU;Australia
Imperial Beach;9;US;United States
York;14;GB;United Kingdom
El Cajon;9;US;United States
Gold Coast;64;AU;Australia
Imperial Beach;9;US;United States
North Ryde;50;AU;Australia
Gateshead;14;GB;United Kingdom
Brisbane;64;AU;Australia
W. Linn;58;US;United States
Chula Vista;9;US;United States
Sedro Woolley;79;US;United States
Runcorn;14;GB;United Kingdom
Berkeley;9;US;United States
Chula Vista;9;US;United States
Sunbury;77;AU;Australia
Burien;79;US;United States
National City;9;US;United States
El Cajon;9;US;United States
Lieusaint;163;FR;France
Novato;9;US;United States
Tacoma;79;US;United States
Silverwater;50;AU;Australia
Ballard;79;US;United States
Chula Vista;9;US;United States
Port Macquarie;50;AU;Australia
Everett;79;US;United States
Wollongong;50;AU;Australia
Findon;66;AU;Australia
Woodburn;58;US;United States
Beaverton;58;US;United States
Reading;14;GB;United Kingdom
Sooke;7;CA;Canada
Chula Vista;9;US;United States
Melbourne;77;AU;Australia
Milwaukie;58;US;United States
Seaford;77;AU;Australia
Cloverdale;66;AU;Australia
Kirkby;14;GB;United Kingdom
Lebanon;58;US;United States
Cheltenham;14;GB;United Kingdom
Lavender Bay;50;AU;Australia
Paris;161;FR;France
Salem;58;US;United States
West Sussex;14;GB;United Kingdom
Gloucestershire;14;GB;United Kingdom
Los Angeles;9;US;United States
Altadena;9;US;United States
Cheltenham;14;GB;United Kingdom
Newton;7;CA;Canada
Findon;66;AU;Australia
Hobart;71;AU;Australia
Port Orchard;79;US;United States
Chula Vista;9;US;United States
Portland;58;US;United States
Coronado;9;US;United States
Charlotte;42;US;United States
Kirkland;79;US;United States
Berkeley;9;US;United States
Billericay;14;GB;United Kingdom
Victoria;7;CA;Canada
Matraville;50;AU;Australia
Newport Beach;9;US;United States
Bremerton;79;US;United States
Port Orchard;79;US;United States
Long Beach;9;US;United States
Cranbourne;77;AU;Australia
Cranbourne;77;AU;Australia
Oregon City;58;US;United States
Berks;14;GB;United Kingdom
Newton;7;CA;Canada
Miami;15;US;United States
Parker;10;US;United States
San Carlos;9;US;United States
Beverly Hills;9;US;United States
Metchosin;7;CA;Canada
Melton;77;AU;Australia
Torrance;9;US;United States
Lake Oswego;58;US;United States
Matraville;50;AU;Australia
Gold Coast;64;AU;Australia
Burlingame;9;US;United States
W. York;14;GB;United Kingdom
Lavender Bay;50;AU;Australia
Redwood City;9;US;United States
Berkeley;9;US;United States
Perth;66;AU;Australia
Vancouver;7;CA;Canada
Perth;66;AU;Australia
Hawthorne;64;AU;Australia
Tacoma;79;US;United States
Haney;7;CA;Canada
Issaquah;79;US;United States
South Melbourne;77;AU;Australia
Bremerton;79;US;United States
Santa Cruz;9;US;United States
London;14;GB;United Kingdom
Langford;7;CA;Canada
Drancy;179;FR;France
Chula Vista;9;US;United States
Berkeley;9;US;United States
Los Angeles;9;US;United States
Newport Beach;9;US;United States
Burien;79;US;United States
Cloverdale;66;AU;Australia
Coronado;9;US;United States
North Ryde;50;AU;Australia
Oxford;14;GB;United Kingdom
Seattle;79;US;United States
Burbank;9;US;United States
Tacoma;79;US;United States
Geelong;77;AU;Australia
Westminster;7;CA;Canada
Gold Coast;64;AU;Australia
Woolston;14;GB;United Kingdom
Newcastle upon Tyne;14;GB;United Kingdom
Zeeland;35;US;United States
Courbevoie;178;FR;France
Saint Germain en Laye;164;FR;France
West Covina;9;US;United States
Sydney;50;AU;Australia
Colma;9;US;United States
Cranbourne;77;AU;Australia
Grossmont;9;US;United States
Salem;58;US;United States
East Brisbane;64;AU;Australia
Burbank;9;US;United States
Saint Ouen;166;FR;France
Burbank;9;US;United States
Rockhampton;64;AU;Australia
Bellingham;79;US;United States
Olympia;79;US;United States
Berkeley;9;US;United States
Long Beach;9;US;United States
Torrance;9;US;United States
Milton Keynes;14;GB;United Kingdom
Beverly Hills;9;US;United States
Yakima;79;US;United States
Kirkby;14;GB;United Kingdom
National City;9;US;United States
York;14;GB;United Kingdom
Milsons Point;50;AU;Australia
Seattle;79;US;United States
Corvallis;58;US;United States
Marysville;79;US;United States
Bremerton;79;US;United States
Tacoma;79;US;United States
Lavender Bay;50;AU;Australia
San Gabriel;9;US;United States
Lincoln Acres;9;US;United States
Melton;77;AU;Australia
Port Hammond;7;CA;Canada
Santa Cruz;9;US;United States
Burien;79;US;United States
Mill Valley;9;US;United States
Hobart;71;AU;Australia
Woodburn;58;US;United States
Marysville;79;US;United States
El Cajon;9;US;United States
Sunbury;77;AU;Australia
North Ryde;50;AU;Australia
Coronado;9;US;United States
Bellingham;79;US;United States
Cloverdale;66;AU;Australia
Corvallis;58;US;United States
Kirkland;79;US;United States
Shawnee;7;CA;Canada
Warrington;14;GB;United Kingdom
York;14;GB;United Kingdom
Issaquah;79;US;United States
Lynnwood;79;US;United States
Caloundra;64;AU;Australia
Santa Monica;9;US;United States
Sydney;50;AU;Australia
Goulburn;50;AU;Australia
Sedro Woolley;79;US;United States
Geelong;77;AU;Australia
Langley;7;CA;Canada
Beverly Hills;9;US;United States
Findon;66;AU;Australia
Cranbourne;77;AU;Australia
Cranbourne;77;AU;Australia
Tacoma;79;US;United States
Warrnambool;77;AU;Australia
San Diego;9;US;United States
Esher-Molesey;14;GB;United Kingdom
North Ryde;50;AU;Australia
Wollongong;50;AU;Australia
Shawnee;7;CA;Canada
Lemon Grove;9;US;United States
Rhodes;50;AU;Australia
Long Beach;9;US;United States
Cloverdale;66;AU;Australia
Newport Beach;9;US;United States
Bremerton;79;US;United States
Cranbourne;77;AU;Australia
Orly;180;FR;France
Paris;161;FR;France
Versailles;164;FR;France
Milton Keynes;14;GB;United Kingdom
Salem;58;US;United States
Portland;58;US;United States
London;14;GB;United Kingdom
Lebanon;58;US;United States
Downey;9;US;United States
Hobart;71;AU;Australia
Rhodes;50;AU;Australia
La Jolla;9;US;United States
Basingstoke Hants;14;GB;United Kingdom
Metchosin;7;CA;Canada
London;14;GB;United Kingdom
Findon;66;AU;Australia
Victoria;7;CA;Canada
Puyallup;79;US;United States
Watford;14;GB;United Kingdom
Berkeley;9;US;United States
Oak Bay;7;CA;Canada
Concord;9;US;United States
Paris;161;FR;France
Perth;66;AU;Australia
Lane Cove;50;AU;Australia
Runcorn;14;GB;United Kingdom
Beverly Hills;9;US;United States
Lake Oswego;58;US;United States
Perth;66;AU;Australia
National City;9;US;United States
Warrington;14;GB;United Kingdom
Cliffside;7;CA;Canada
Lynnwood;79;US;United States
Renton;79;US;United States
Courbevoie;178;FR;France
Edmonds;79;US;United States
Matraville;50;AU;Australia
Chula Vista;9;US;United States
Vancouver;7;CA;Canada
Everett;79;US;United States
London;14;GB;United Kingdom
Torrance;9;US;United States
London;14;GB;United Kingdom
Newton;7;CA;Canada
Bremerton;79;US;United States
Lemon Grove;9;US;United States
Beverly Hills;9;US;United States
Burbank;9;US;United States
Langley;7;CA;Canada
San Diego;9;US;United States
Colma;9;US;United States
North Ryde;50;AU;Australia
Redwood City;9;US;United States
Beaverton;58;US;United States
Bellevue;79;US;United States
Seattle;79;US;United States
Cliffside;7;CA;Canada
Cranbourne;77;AU;Australia
Renton;79;US;United States
Silverwater;50;AU;Australia
Berkeley;9;US;United States
Glendale;9;US;United States
Issaquah;79;US;United States
Runcorn;14;GB;United Kingdom
Long Beach;9;US;United States
London;14;GB;United Kingdom
Bellflower;9;US;United States
Los Angeles;9;US;United States
Chula Vista;9;US;United States
Redmond;79;US;United States
Renton;79;US;United States
Dunkerque;145;FR;France
Spring Valley;9;US;United States
Gateshead;14;GB;United Kingdom
Geelong;77;AU;Australia
Torrance;9;US;United States
Warrnambool;77;AU;Australia
Colma;9;US;United States
Langford;7;CA;Canada
La Jolla;9;US;United States
Milsons Point;50;AU;Australia
Spokane;79;US;United States
Oxford;14;GB;United Kingdom
Santa Monica;9;US;United States
London;14;GB;United Kingdom
Darlinghurst;50;AU;Australia
Issaquah;79;US;United States
Bellflower;9;US;United States
Burbank;9;US;United States
East Brisbane;64;AU;Australia
Coronado;9;US;United States
Seattle;79;US;United States
Royal Oak;7;CA;Canada
W. York;14;GB;United Kingdom
Newport Beach;9;US;United States
Bellflower;9;US;United States
Lebanon;58;US;United States
Berks;14;GB;United Kingdom
Melbourne;77;AU;Australia
Puyallup;79;US;United States
Woodburn;58;US;United States
West Covina;9;US;United States
Lebanon;58;US;United States
Bellevue;79;US;United States
Cranbourne;77;AU;Australia
Novato;9;US;United States
Darlinghurst;50;AU;Australia
Sunbury;77;AU;Australia
Hobart;71;AU;Australia
Long Beach;9;US;United States
Lincoln Acres;9;US;United States
Runcorn;14;GB;United Kingdom
Colma;9;US;United States
El Cajon;9;US;United States
Burbank;9;US;United States
Puyallup;79;US;United States
London;14;GB;United Kingdom
Palo Alto;9;US;United States
San Gabriel;9;US;United States
San Francisco;9;US;United States
Warrnambool;77;AU;Australia
Corvallis;58;US;United States
Hawthorne;64;AU;Australia
Berkshire;14;GB;United Kingdom
El Cajon;9;US;United States
Marysville;79;US;United States
Bellingham;79;US;United States
Lynnwood;79;US;United States
Bellflower;9;US;United States
San Gabriel;9;US;United States
Hobart;71;AU;Australia
N. Vancouver;7;CA;Canada
San Gabriel;9;US;United States
Wollongong;50;AU;Australia
Burbank;9;US;United States
Metchosin;7;CA;Canada
N. Vancouver;7;CA;Canada
San Diego;9;US;United States
Cloverdale;66;AU;Australia
Salem;58;US;United States
Victoria;7;CA;Canada
Darlinghurst;50;AU;Australia
Grossmont;9;US;United States
London;14;GB;United Kingdom
Bellevue;79;US;United States
Watford;14;GB;United Kingdom
Branson;37;US;United States
Salem;58;US;United States
Lebanon;58;US;United States
Sooke;7;CA;Canada
Downey;9;US;United States
Burlingame;9;US;United States
Liverpool;14;GB;United Kingdom
Mill Valley;9;US;United States
East Brisbane;64;AU;Australia
Everett;79;US;United States
Lemon Grove;9;US;United States
London;14;GB;United Kingdom
Oakland;9;US;United States
Lynnwood;79;US;United States
Dunkerque;145;FR;France
Croix;145;FR;France
Orly;180;FR;France
Villeneuve-d'Ascq;145;FR;France
Paris;161;FR;France
Paris;161;FR;France
Chandler;6;US;United States
Chatou;164;FR;France
Paris;161;FR;France
Cliffside;7;CA;Canada
Colma;9;US;United States
Melton;77;AU;Australia
Newton;7;CA;Canada
Daly City;9;US;United States
Rockhampton;64;AU;Australia
Goulburn;50;AU;Australia
Townsville;64;AU;Australia
Sooke;7;CA;Canada
Geelong;77;AU;Australia
San Diego;9;US;United States
Redwood City;9;US;United States
Findon;66;AU;Australia
Sooke;7;CA;Canada
Coffs Harbour;50;AU;Australia
Leeds;14;GB;United Kingdom
Burlingame;9;US;United States
Marysville;79;US;United States
Coffs Harbour;50;AU;Australia
Vancouver;7;CA;Canada
Rhodes;50;AU;Australia
Walla Walla;79;US;United States
Bothell;79;US;United States
Chula Vista;9;US;United States
North Ryde;50;AU;Australia
Sedro Woolley;79;US;United States
Torrance;9;US;United States
Stoke-on-Trent;14;GB;United Kingdom
Walla Walla;79;US;United States
Berkeley;9;US;United States
Beverly Hills;9;US;United States
Colma;9;US;United States
El Cajon;9;US;United States
Bellingham;79;US;United States
Concord;9;US;United States
Goulburn;50;AU;Australia
Palo Alto;9;US;United States
Bremerton;79;US;United States
Newton;7;CA;Canada
Chatou;164;FR;France
London;14;GB;United Kingdom
Lancaster;14;GB;United Kingdom
Walla Walla;79;US;United States
Palo Alto;9;US;United States
Haney;7;CA;Canada
Peterborough;14;GB;United Kingdom
Burien;79;US;United States
Shawnee;7;CA;Canada
San Carlos;9;US;United States
Fremont;9;US;United States
Bellflower;9;US;United States
Perth;66;AU;Australia
Los Angeles;9;US;United States
Seaford;77;AU;Australia
Cheltenham;14;GB;United Kingdom
Cliffside;7;CA;Canada
York;14;GB;United Kingdom
Shawnee;7;CA;Canada
Roncq;145;FR;France
Lincoln Acres;9;US;United States
Ballard;79;US;United States
Langley;7;CA;Canada
Dunkerque;145;FR;France
Paris La Defense;178;FR;France
Concord;9;US;United States
Vancouver;7;CA;Canada
Chatou;164;FR;France
Bobigny;179;FR;France
Drancy;179;FR;France
Colma;9;US;United States
Lieusaint;163;FR;France
Concord;9;US;United States
Goulburn;50;AU;Australia
Beverly Hills;9;US;United States
Oregon City;58;US;United States
Tacoma;79;US;United States
Concord;9;US;United States
La Jolla;9;US;United States
Seattle;79;US;United States
Roncq;145;FR;France
Concord;9;US;United States
Newcastle upon Tyne;14;GB;United Kingdom
Walla Walla;79;US;United States
Downey;9;US;United States
Gold Coast;64;AU;Australia
Seaford;77;AU;Australia
El Cajon;9;US;United States
Cliffside;7;CA;Canada
Oxford;14;GB;United Kingdom
Melbourne;77;AU;Australia
Edmonds;79;US;United States
Gold Coast;64;AU;Australia
Colma;9;US;United States
Hervey Bay;64;AU;Australia
Lemon Grove;9;US;United States
Wokingham;14;GB;United Kingdom
Bellingham;79;US;United States
Langford;7;CA;Canada
Beaverton;58;US;United States
Oak Bay;7;CA;Canada
Bellevue;79;US;United States
Milwaukie;58;US;United States
Cloverdale;66;AU;Australia
San Carlos;9;US;United States
Brisbane;64;AU;Australia
Torrance;9;US;United States
Haney;7;CA;Canada
South Melbourne;77;AU;Australia
Lane Cove;50;AU;Australia
San Carlos;9;US;United States
Langford;7;CA;Canada
Cheltenham;14;GB;United Kingdom
Burien;79;US;United States
Spring Valley;9;US;United States
Seattle;79;US;United States
Perth;66;AU;Australia
Port Macquarie;50;AU;Australia
Shawnee;7;CA;Canada
Hervey Bay;64;AU;Australia
Bobigny;179;FR;France
Redwood City;9;US;United States
South Melbourne;77;AU;Australia
Walla Walla;79;US;United States
Cliffside;7;CA;Canada
Melbourne;77;AU;Australia
Oregon City;58;US;United States
Cranbourne;77;AU;Australia
W. Linn;58;US;United States
Newton;7;CA;Canada
Reading;14;GB;United Kingdom
Shawnee;7;CA;Canada
Glendale;9;US;United States
Port Orchard;79;US;United States
Perth;66;AU;Australia
W. Linn;58;US;United States
Metz;143;FR;France
Bury;14;GB;United Kingdom
Edmonds;79;US;United States
Corvallis;58;US;United States
Issaquah;79;US;United States
El Cajon;9;US;United States
London;14;GB;United Kingdom
Woodland Hills;9;US;United States
Melton;77;AU;Australia
Torrance;9;US;United States
Paris;161;FR;France
Bremerton;79;US;United States
Burbank;9;US;United States
Oak Bay;7;CA;Canada
Los Angeles;9;US;United States
Watford;14;GB;United Kingdom
Villeneuve-d'Ascq;145;FR;France
Portland;58;US;United States
Cliffside;7;CA;Canada
London;14;GB;United Kingdom
Mill Valley;9;US;United States
Lynnwood;79;US;United States
Bremerton;79;US;United States
Woodland Hills;9;US;United States
Rhodes;50;AU;Australia
Torrance;9;US;United States
Berlin;20;DE;Germany
Hawthorne;64;AU;Australia
Metz;143;FR;France
Long Beach;9;US;United States
Milsons Point;50;AU;Australia
Milsons Point;50;AU;Australia
Vancouver;7;CA;Canada
Concord;9;US;United States
Cergy;181;FR;France
Lieusaint;163;FR;France
Roissy en Brie;163;FR;France
Downey;9;US;United States
Seaford;77;AU;Australia
Kendall;15;US;United States
Lane Cove;50;AU;Australia
Novato;9;US;United States
Colma;9;US;United States
Hawthorne;64;AU;Australia
Courbevoie;178;FR;France
Maidenhead;14;GB;United Kingdom
Novato;9;US;United States
Bremerton;79;US;United States
Westminster;7;CA;Canada
Brisbane;64;AU;Australia
Lake Oswego;58;US;United States
Pantin;179;FR;France
Port Macquarie;50;AU;Australia
Melbourne;77;AU;Australia
Lake Oswego;58;US;United States
Seaford;77;AU;Australia
Wollongong;50;AU;Australia
Burlingame;9;US;United States
Goulburn;50;AU;Australia
North Ryde;50;AU;Australia
Lemon Grove;9;US;United States
Puyallup;79;US;United States
Woodburn;58;US;United States
El Cajon;9;US;United States
Peterborough;14;GB;United Kingdom
Perth;66;AU;Australia
Yakima;79;US;United States
Chatou;164;FR;France
Paris;161;FR;France
Boulogne-Billancourt;178;FR;France
Colomiers;117;FR;France
Paris;161;FR;France
Paris;161;FR;France
Paris;161;FR;France
Paris;161;FR;France
Paris;161;FR;France
Roubaix;145;FR;France
Saint Germain en Laye;164;FR;France
Saint Ouen;166;FR;France
Suresnes;178;FR;France
Tremblay-en-France;179;FR;France
Verrieres Le Buisson;177;FR;France
Les Ulis;177;FR;France
Saint-Denis;179;FR;France
Colombes;178;FR;France
Drancy;179;FR;France
Morangis;177;FR;France
Paris;161;FR;France
Roncq;145;FR;France
Saint Ouen;166;FR;France
Paris;161;FR;France
Versailles;164;FR;France
Paris;161;FR;France
Burbank;9;US;United States
Roissy en Brie;163;FR;France
Metz;143;FR;France
Paris;161;FR;France
Verrieres Le Buisson;177;FR;France
Metz;143;FR;France
Melton;77;AU;Australia
Caloundra;64;AU;Australia
Sedro Woolley;79;US;United States
Billericay;14;GB;United Kingdom
Roncq;145;FR;France
Fremont;9;US;United States
Milsons Point;50;AU;Australia
Melbourne;77;AU;Australia
Cliffside;7;CA;Canada
Gold Coast;64;AU;Australia
Langford;7;CA;Canada
Paris;161;FR;France
Spring Valley;9;US;United States
Bremerton;79;US;United States
Gold Coast;64;AU;Australia
Langley;7;CA;Canada
Burbank;9;US;United States
Colma;9;US;United States
Newport Beach;9;US;United States
Paris;161;FR;France
Kirkland;79;US;United States
Everett;79;US;United States
Bellingham;79;US;United States
East Brisbane;64;AU;Australia
Courbevoie;178;FR;France
Townsville;64;AU;Australia
Brisbane;64;AU;Australia
Pantin;179;FR;France
Lemon Grove;9;US;United States
Warrnambool;77;AU;Australia
Woodburn;58;US;United States
Oakland;9;US;United States
Findon;66;AU;Australia
Newport Beach;9;US;United States
Marysville;79;US;United States
Bury;14;GB;United Kingdom
Sooke;7;CA;Canada
Chatou;164;FR;France
Tremblay-en-France;179;FR;France
Villeneuve-d'Ascq;145;FR;France
North Ryde;50;AU;Australia
West Covina;9;US;United States
Milton Keynes;14;GB;United Kingdom
Pantin;179;FR;France
Paris;161;FR;France
Paris;161;FR;France
Villeneuve-d'Ascq;145;FR;France
Spokane;79;US;United States
Burlingame;9;US;United States
Rhodes;50;AU;Australia
Sunbury;77;AU;Australia
Hervey Bay;64;AU;Australia
Spokane;79;US;United States
Colma;9;US;United States
North Ryde;50;AU;Australia
Burien;79;US;United States
North Ryde;50;AU;Australia
San Francisco;9;US;United States
York;14;GB;United Kingdom
Concord;9;US;United States
High Wycombe;14;GB;United Kingdom
Milwaukie;58;US;United States
Berkeley;9;US;United States
Bremerton;79;US;United States
Newcastle;50;AU;Australia
Salem;58;US;United States
Redmond;79;US;United States
Seaford;77;AU;Australia
Haney;7;CA;Canada
West Covina;9;US;United States
Geelong;77;AU;Australia
Melbourne;77;AU;Australia
Port Hammond;7;CA;Canada
Santa Monica;9;US;United States
Metchosin;7;CA;Canada
Bellingham;79;US;United States
Coronado;9;US;United States
London;14;GB;United Kingdom
National City;9;US;United States
Berkshire;14;GB;United Kingdom
Newton;7;CA;Canada
Bellflower;9;US;United States
Caloundra;64;AU;Australia
Santa Monica;9;US;United States
Bellingham;79;US;United States
Warrnambool;77;AU;Australia
South Melbourne;77;AU;Australia
W. Linn;58;US;United States
Newport Beach;9;US;United States
Port Macquarie;50;AU;Australia
Victoria;7;CA;Canada
Perth;66;AU;Australia
Torrance;9;US;United States
National City;9;US;United States
Newcastle upon Tyne;14;GB;United Kingdom
Concord;9;US;United States
Oxford;14;GB;United Kingdom
Yakima;79;US;United States
Cliffside;7;CA;Canada
Beaverton;58;US;United States
West Covina;9;US;United States
Morangis;177;FR;France
Oxford;14;GB;United Kingdom
Concord;9;US;United States
London;14;GB;United Kingdom
Santa Cruz;9;US;United States
Orleans;131;FR;France
Bellflower;9;US;United States
Redwood City;9;US;United States
Burlingame;9;US;United States
Spokane;79;US;United States
Lynnwood;79;US;United States
Imperial Beach;9;US;United States
Springwood;50;AU;Australia
Burlingame;9;US;United States
Oak Bay;7;CA;Canada
Downey;9;US;United States
Findon;66;AU;Australia
Perth;66;AU;Australia
Wollongong;50;AU;Australia
London;14;GB;United Kingdom
Sooke;7;CA;Canada
Courbevoie;178;FR;France
Yakima;79;US;United States
Perth;66;AU;Australia
London;14;GB;United Kingdom
Renton;79;US;United States
Melton;77;AU;Australia
San Diego;9;US;United States
Gateshead;14;GB;United Kingdom
Oregon City;58;US;United States
Lavender Bay;50;AU;Australia
Redmond;79;US;United States
Chula Vista;9;US;United States
Port Hammond;7;CA;Canada
Santa Cruz;9;US;United States
Bellflower;9;US;United States
Concord;9;US;United States
Burbank;9;US;United States
San Carlos;9;US;United States
Concord;9;US;United States
Oak Bay;7;CA;Canada
Paris;161;FR;France
Shawnee;7;CA;Canada
Sydney;50;AU;Australia
Leeds;14;GB;United Kingdom
Redmond;79;US;United States
Lakewood;9;US;United States
Hervey Bay;64;AU;Australia
San Diego;9;US;United States
Wollongong;50;AU;Australia
Corvallis;58;US;United States
Newcastle;50;AU;Australia
Lincoln Acres;9;US;United States
Melton;77;AU;Australia
Central Valley;54;US;United States
York;14;GB;United Kingdom
Victoria;7;CA;Canada
London;14;GB;United Kingdom
El Cajon;9;US;United States
Metchosin;7;CA;Canada
Newcastle upon Tyne;14;GB;United Kingdom
Burbank;9;US;United States
Renton;79;US;United States
Langley;7;CA;Canada
Bellingham;79;US;United States
Kirkland;79;US;United States
Burlingame;9;US;United States
Drancy;179;FR;France
Los Angeles;9;US;United States
Bellingham;79;US;United States
Newport Beach;9;US;United States
Langford;7;CA;Canada
Milton Keynes;14;GB;United Kingdom
Chula Vista;9;US;United States
Woodland Hills;9;US;United States
Edmonds;79;US;United States
Lane Cove;50;AU;Australia
Port Hammond;7;CA;Canada
London;14;GB;United Kingdom
Oak Bay;7;CA;Canada
St. Leonards;50;AU;Australia
Newport Beach;9;US;United States
Lincoln Acres;9;US;United States
Kirkland;79;US;United States
Santa Cruz;9;US;United States
Calgary;1;CA;Canada
Redwood City;9;US;United States
Kirkland;79;US;United States
Paris;161;FR;France
Hobart;71;AU;Australia
National City;9;US;United States
Burien;79;US;United States
Watford;14;GB;United Kingdom
Paris;161;FR;France
Cliffside;7;CA;Canada
Grossmont;9;US;United States
Bellflower;9;US;United States
Paris;161;FR;France
Newcastle upon Tyne;14;GB;United Kingdom
West Covina;9;US;United States
Malabar;50;AU;Australia
National City;9;US;United States
Milsons Point;50;AU;Australia
Daly City;9;US;United States
Concord;9;US;United States
Novato;9;US;United States
Rockhampton;64;AU;Australia
Hervey Bay;64;AU;Australia
Mill Valley;9;US;United States
Bellflower;9;US;United States
Port Macquarie;50;AU;Australia
London;14;GB;United Kingdom
Metchosin;7;CA;Canada
Esher-Molesey;14;GB;United Kingdom
Woolston;14;GB;United Kingdom
Cheltenham;14;GB;United Kingdom
Lebanon;58;US;United States
Beverly Hills;9;US;United States
Cambridge;14;GB;United Kingdom
Oregon City;58;US;United States
Concord;9;US;United States
Marysville;79;US;United States
Chula Vista;9;US;United States
Redwood City;9;US;United States
Cliffside;7;CA;Canada
York;14;GB;United Kingdom
Cergy;181;FR;France
Glendale;9;US;United States
London;14;GB;United Kingdom
Ballard;79;US;United States
Fremont;9;US;United States
Royal Oak;7;CA;Canada
San Carlos;9;US;United States
York;14;GB;United Kingdom
Watford;14;GB;United Kingdom
Oak Bay;7;CA;Canada
Oregon City;58;US;United States
Goulburn;50;AU;Australia
Beverly Hills;9;US;United States
Peterborough;14;GB;United Kingdom
Kirkland;79;US;United States
Lavender Bay;50;AU;Australia
Lynnwood;79;US;United States
Burlingame;9;US;United States
San Gabriel;9;US;United States
Lakewood;9;US;United States
Everett;79;US;United States
Yakima;79;US;United States
Long Beach;9;US;United States
Lane Cove;50;AU;Australia
Newton;7;CA;Canada
San Diego;9;US;United States
Berkeley;9;US;United States
Kirkby;14;GB;United Kingdom
Bellingham;79;US;United States
Shawnee;7;CA;Canada
High Wycombe;14;GB;United Kingdom
Burbank;9;US;United States
Woodburn;58;US;United States
El Cajon;9;US;United States
North Sydney;50;AU;Australia
Beaverton;58;US;United States
Metchosin;7;CA;Canada
Hawthorne;64;AU;Australia
Kirkland;79;US;United States
London;14;GB;United Kingdom
Woodland Hills;9;US;United States
North Sydney;50;AU;Australia
Burlingame;9;US;United States
Seattle;79;US;United States
Brisbane;64;AU;Australia
Chula Vista;9;US;United States
W. York;14;GB;United Kingdom
Warrington;14;GB;United Kingdom
Burlingame;9;US;United States
Malabar;50;AU;Australia
Newport Beach;9;US;United States
Concord;9;US;United States
Walla Walla;79;US;United States
Metchosin;7;CA;Canada
Woodburn;58;US;United States
Brisbane;64;AU;Australia
Colma;9;US;United States
Langley;7;CA;Canada
Beverly Hills;9;US;United States
Gold Coast;64;AU;Australia
Bendigo;77;AU;Australia
Long Beach;9;US;United States
Rockhampton;64;AU;Australia
Concord;9;US;United States
North Sydney;50;AU;Australia
Cloverdale;66;AU;Australia
Melbourne;77;AU;Australia
Los Angeles;9;US;United States
Grossmont;9;US;United States
Beaverton;58;US;United States
Monroe;79;US;United States
Concord;9;US;United States
Sydney;50;AU;Australia
Redwood City;9;US;United States
Spring Valley;9;US;United States
South Melbourne;77;AU;Australia
Langford;7;CA;Canada
Hervey Bay;64;AU;Australia
Royal Oak;7;CA;Canada
Burbank;9;US;United States
Cliffside;7;CA;Canada
San Carlos;9;US;United States
Milton Keynes;14;GB;United Kingdom
N. Vancouver;7;CA;Canada
Cranbourne;77;AU;Australia
York;14;GB;United Kingdom
Ballard;79;US;United States
Concord;9;US;United States
Billericay;14;GB;United Kingdom
Milwaukie;58;US;United States
Newport Hills;79;US;United States
Burbank;9;US;United States
Corvallis;58;US;United States
Ballard;79;US;United States
Burien;79;US;United States
Burlingame;9;US;United States
Goulburn;50;AU;Australia
Ballard;79;US;United States
Bellingham;79;US;United States
